generation,tick,preys_alive,predators_alive,food_alive,max_preys_this_gen,max_predators_this_gen,BestPreyFit,BestPredFit
24,0,100,50,250,100,50
24,0,100,50,250,100,50
24,50,102,53,250,102,53,40,30
24,100,124,57,250,125,57,70,40
24,150,140,72,250,144,72,100,90
24,200,133,93,250,144,93,120,120
24,250,132,99,250,144,100,130,150
24,300,119,100,250,144,100,150,180
24,350,104,100,250,144,100,180,210
24,400,93,100,250,144,100,190,210
24,450,80,100,250,144,100,210,240
24,500,75,100,250,144,100,250,260
24,550,61,100,250,144,100,250,270
24,600,37,100,250,144,100,250,270
24,650,28,100,250,144,100,280,270
24,700,27,99,250,144,100,300,270
24,750,22,100,250,144,100,310,270
24,800,18,99,250,144,100,310,270
24,850,10,99,250,144,100,340,270
24,900,7,93,250,144,100,340,270
24,950,7,87,250,144,100,370,270
24,1000,8,79,250,144,100,390,270
24,1050,6,73,250,144,100,400,270
24,1100,6,63,250,144,100,390,270
24,1150,4,58,250,144,100,390,270
24,1200,1,50,250,144,100,390,270
24,1250,1,41,250,144,100,400,270
24,1300,1,31,250,144,100,400,270
24,1350,1,24,250,144,100,400,190
24,1400,1,21,250,144,100,400,190
24,1450,1,18,250,144,100,400,190
24,1500,0,15,250,144,100,0,190
24,1550,0,10,250,144,100,0,190
24,1600,0,9,250,144,100,0,190
24,1650,0,5,250,144,100,0,180
24,1700,0,5,250,144,100,0,180
24,1750,0,4,250,144,100,0,180
24,1800,0,3,250,144,100,0,180
24,1850,0,1,250,144,100,0,180
24,1900,0,1,250,144,100,0,180
24,1950,0,1,250,144,100,0,180
24,2000,0,1,250,144,100,0,180
24,2050,0,1,250,144,100,0,180
24,2100,0,1,250,144,100,0,180
24,2150,0,0,250,144,100,0,0
24,2200,0,0,250,144,100,0,0
24,2250,0,0,250,144,100,0,0
24,2300,0,0,250,144,100,0,0
24,2350,0,0,250,144,100,0,0
24,2400,0,0,250,144,100,0,0
24,2450,0,0,250,144,100,0,0
24,2500,0,0,250,144,100,0,0
24,2550,0,0,250,144,100,0,0
24,2600,0,0,250,144,100,0,0
24,2650,0,0,250,144,100,0,0
24,2700,0,0,250,144,100,0,0
24,2750,0,0,250,144,100,0,0
24,2800,0,0,250,144,100,0,0
24,2850,0,0,250,144,100,0,0
24,2900,0,0,250,144,100,0,0
24,2950,0,0,250,144,100,0,0
24,3000,0,0,250,144,100,0,0
25,0,100,50,250,100,50
25,0,100,50,250,100,50
25,50,100,53,250,101,53,40,30
25,100,96,62,250,104,62,70,40
25,150,104,76,250,110,76,100,70
25,200,87,93,250,110,93,130,90
25,250,84,96,250,110,100,130,100
25,300,81,100,250,110,100,150,130
25,350,71,100,250,110,100,160,130
25,400,63,100,250,110,100,160,130
25,450,53,100,250,110,100,190,150
25,500,44,100,250,110,100,220,170
25,550,38,100,250,110,100,240,170
25,600,30,99,250,110,100,270,170
25,650,25,94,250,110,100,300,170
25,700,19,95,250,110,100,310,170
25,750,13,94,250,110,100,340,170
25,800,10,93,250,110,100,280,190
25,850,9,88,250,110,100,300,190
25,900,5,84,250,110,100,310,210
25,950,4,70,250,110,100,340,210
25,1000,4,61,250,110,100,360,210
25,1050,6,53,250,110,100,370,210
25,1100,6,44,250,110,100,400,210
25,1150,4,43,250,110,100,400,210
25,1200,9,32,250,110,100,420,210
25,1250,11,26,250,110,100,430,210
25,1300,17,21,250,110,100,460,210
25,1350,21,12,250,110,100,480,150
25,1400,25,7,250,110,100,490,150
25,1450,33,6,250,110,100,520,160
25,1500,45,6,250,110,100,550,160
25,1550,57,4,250,110,100,580,170
25,1600,71,3,250,110,100,610,170
25,1650,91,2,250,110,100,630,170
25,1700,115,2,250,115,100,640,170
25,1750,145,2,250,145,100,670,170
25,1800,150,2,250,150,100,690,170
25,1850,150,2,250,150,100,700,170
25,1900,150,2,250,150,100,700,170
25,1950,150,2,250,150,100,720,170
25,2000,150,2,250,150,100,730,180
25,2050,150,2,250,150,100,750,180
25,2100,150,2,250,150,100,750,200
25,2150,149,3,250,150,100,780,230
25,2200,150,4,250,150,100,780,250
25,2250,149,4,250,150,100,790,250
25,2300,150,4,250,150,100,810,260
25,2350,150,5,250,150,100,820,260
25,2400,150,6,250,150,100,850,260
25,2450,150,6,250,150,100,880,260
25,2500,149,7,250,150,100,900,260
25,2550,150,8,250,150,100,900,280
25,2600,150,9,250,150,100,910,300
25,2650,150,11,250,150,100,940,310
25,2700,150,12,250,150,100,960,320
25,2750,150,14,250,150,100,970,330
25,2800,149,19,250,150,100,1000,350
25,2850,150,22,250,150,100,1020,380
25,2900,150,23,250,150,100,1030,400
25,2950,150,23,250,150,100,1050,400
25,3000,150,24,250,150,100,1060,400
26,0,100,50,250,100,50
26,0,100,50,250,100,50
26,50,99,51,250,100,51,40,30
26,100,113,59,250,113,59,60,40
26,150,124,69,250,127,69,70,70
26,200,129,84,250,132,84,100,90
26,250,136,92,250,136,92,120,90
26,300,132,100,250,141,100,150,100
26,350,108,100,250,141,100,160,120
26,400,102,100,250,141,100,190,140
26,450,102,100,250,141,100,220,150
26,500,90,100,250,141,100,240,170
26,550,79,99,250,141,100,270,190
26,600,71,99,250,141,100,280,190
26,650,66,100,250,141,100,270,190
26,700,59,100,250,141,100,270,190
26,750,52,100,250,141,100,280,200
26,800,39,99,250,141,100,310,200
26,850,38,99,250,141,100,340,250
26,900,28,100,250,141,100,340,250
26,950,22,100,250,141,100,340,250
26,1000,20,94,250,141,100,360,250
26,1050,12,86,250,141,100,370,250
26,1100,14,79,250,141,100,400,250
26,1150,10,75,250,141,100,390,250
26,1200,8,69,250,141,100,330,250
26,1250,9,60,250,141,100,340,250
26,1300,9,51,250,141,100,370,250
26,1350,11,42,250,141,100,390,250
26,1400,11,37,250,141,100,370,200
26,1450,18,28,250,141,100,390,200
26,1500,21,23,250,141,100,430,190
26,1550,21,22,250,141,100,460,190
26,1600,27,22,250,141,100,480,190
26,1650,33,23,250,141,100,490,200
26,1700,37,24,250,141,100,520,200
26,1750,48,22,250,141,100,550,200
26,1800,53,24,250,141,100,580,220
26,1850,61,24,250,141,100,600,250
26,1900,66,26,250,141,100,630,270
26,1950,69,28,250,141,100,640,270
26,2000,71,33,250,141,100,660,270
26,2050,76,37,250,141,100,670,270
26,2100,83,40,250,141,100,700,280
26,2150,87,42,250,141,100,700,280
26,2200,98,43,250,141,100,730,290
26,2250,115,46,250,141,100,750,300
26,2300,123,54,250,141,100,780,320
26,2350,125,61,250,141,100,790,320
26,2400,123,67,250,141,100,810,320
26,2450,114,75,250,141,100,840,330
26,2500,106,81,250,141,100,840,360
26,2550,93,89,250,141,100,840,420
26,2600,70,100,250,141,100,840,430
26,2650,65,98,250,141,100,870,440
26,2700,45,99,250,141,100,880,440
26,2750,33,100,250,141,100,900,440
26,2800,31,97,250,141,100,910,440
26,2850,27,100,250,141,100,970,460
26,2900,16,100,250,141,100,880,460
26,2950,17,99,250,141,100,900,460
26,3000,11,98,250,141,100,940,460
27,0,100,50,250,100,50
27,0,100,50,250,100,50
27,50,92,52,250,100,52,40,40
27,100,93,64,250,100,64,70,60
27,150,92,78,250,100,78,70,80
27,200,89,92,250,100,92,100,80
27,250,83,100,250,100,100,130,90
27,300,78,100,250,100,100,150,110
27,350,69,100,250,100,100,180,110
27,400,54,100,250,100,100,190,120
27,450,45,100,250,100,100,160,140
27,500,45,99,250,100,100,190,140
27,550,43,99,250,100,100,190,140
27,600,35,98,250,100,100,220,140
27,650,30,97,250,100,100,250,150
27,700,25,100,250,100,100,270,150
27,750,18,98,250,100,100,280,150
27,800,14,94,250,100,100,300,150
27,850,14,89,250,100,100,310,150
27,900,10,84,250,100,100,310,150
27,950,7,82,250,100,100,340,150
27,1000,6,71,250,100,100,350,150
27,1050,4,65,250,100,100,350,150
27,1100,4,57,250,100,100,380,150
27,1150,6,47,250,100,100,410,150
27,1200,6,38,250,100,100,410,150
27,1250,4,34,250,100,100,410,150
27,1300,3,23,250,100,100,410,150
27,1350,3,18,250,100,100,440,150
27,1400,0,15,250,100,100,0,160
27,1450,0,12,250,100,100,0,160
27,1500,0,11,250,100,100,0,160
27,1550,0,11,250,100,100,0,160
27,1600,0,10,250,100,100,0,160
27,1650,0,9,250,100,100,0,160
27,1700,0,6,250,100,100,0,160
27,1750,0,6,250,100,100,0,160
27,1800,0,3,250,100,100,0,160
27,1850,0,1,250,100,100,0,160
27,1900,0,1,250,100,100,0,160
27,1950,0,1,250,100,100,0,160
27,2000,0,1,250,100,100,0,160
27,2050,0,1,250,100,100,0,160
27,2100,0,1,250,100,100,0,160
27,2150,0,1,250,100,100,0,160
27,2200,0,0,250,100,100,0,0
27,2250,0,0,250,100,100,0,0
27,2300,0,0,250,100,100,0,0
27,2350,0,0,250,100,100,0,0
27,2400,0,0,250,100,100,0,0
27,2450,0,0,250,100,100,0,0
27,2500,0,0,250,100,100,0,0
27,2550,0,0,250,100,100,0,0
27,2600,0,0,250,100,100,0,0
27,2650,0,0,250,100,100,0,0
27,2700,0,0,250,100,100,0,0
27,2750,0,0,250,100,100,0,0
27,2800,0,0,250,100,100,0,0
27,2850,0,0,250,100,100,0,0
27,2900,0,0,250,100,100,0,0
27,2950,0,0,250,100,100,0,0
27,3000,0,0,250,100,100,0,0
28,0,100,50,250,100,50
28,0,100,50,250,100,50
28,50,97,52,250,100,52,40,40
28,100,103,60,250,104,60,70,60
28,150,103,71,250,111,71,100,60
28,200,87,86,250,111,86,120,80
28,250,88,98,250,111,100,130,100
28,300,66,100,250,111,100,130,120
28,350,59,100,250,111,100,150,130
28,400,47,100,250,111,100,180,130
28,450,47,99,250,111,100,190,130
28,500,39,100,250,111,100,210,130
28,550,27,98,250,111,100,190,140
28,600,21,96,250,111,100,200,140
28,650,19,87,250,111,100,230,140
28,700,12,80,250,111,100,220,140
28,750,10,79,250,111,100,220,140
28,800,9,71,250,111,100,250,140
28,850,8,65,250,111,100,280,140
28,900,5,52,250,111,100,220,170
28,950,7,48,250,111,100,260,170
28,1000,2,39,250,111,100,240,170
28,1050,1,33,250,111,100,220,170
28,1100,1,29,250,111,100,230,170
28,1150,1,26,250,111,100,230,170
28,1200,0,22,250,111,100,0,170
28,1250,0,19,250,111,100,0,170
28,1300,0,18,250,111,100,0,170
28,1350,0,12,250,111,100,0,170
28,1400,0,6,250,111,100,0,170
28,1450,0,5,250,111,100,0,170
28,1500,0,3,250,111,100,0,170
28,1550,0,2,250,111,100,0,170
28,1600,0,2,250,111,100,0,170
28,1650,0,1,250,111,100,0,80
28,1700,0,1,250,111,100,0,80
28,1750,0,0,250,111,100,0,0
28,1800,0,0,250,111,100,0,0
28,1850,0,0,250,111,100,0,0
28,1900,0,0,250,111,100,0,0
28,1950,0,0,250,111,100,0,0
28,2000,0,0,250,111,100,0,0
28,2050,0,0,250,111,100,0,0
28,2100,0,0,250,111,100,0,0
28,2150,0,0,250,111,100,0,0
28,2200,0,0,250,111,100,0,0
28,2250,0,0,250,111,100,0,0
28,2300,0,0,250,111,100,0,0
28,2350,0,0,250,111,100,0,0
28,2400,0,0,250,111,100,0,0
28,2450,0,0,250,111,100,0,0
28,2500,0,0,250,111,100,0,0
28,2550,0,0,250,111,100,0,0
28,2600,0,0,250,111,100,0,0
28,2650,0,0,250,111,100,0,0
28,2700,0,0,250,111,100,0,0
28,2750,0,0,250,111,100,0,0
28,2800,0,0,250,111,100,0,0
28,2850,0,0,250,111,100,0,0
28,2900,0,0,250,111,100,0,0
28,2950,0,0,250,111,100,0,0
28,3000,0,0,250,111,100,0,0
29,0,100,50,250,100,50
29,0,100,50,250,100,50
29,50,81,51,250,100,51,40,30
29,100,82,61,250,100,61,60,60
29,150,72,82,250,100,82,70,90
29,200,57,96,250,100,96,90,100
29,250,44,100,250,100,100,100,100
29,300,41,100,250,100,100,130,100
29,350,35,100,250,100,100,150,110
29,400,26,99,250,100,100,150,130
29,450,18,96,250,100,100,160,130
29,500,16,95,250,100,100,180,130
29,550,15,94,250,100,100,220,140
29,600,17,88,250,100,100,220,140
29,650,14,82,250,100,100,220,160
29,700,13,73,250,100,100,240,160
29,750,13,63,250,100,100,250,160
29,800,16,56,250,100,100,270,160
29,850,15,46,250,100,100,300,190
29,900,20,39,250,100,100,310,190
29,950,23,35,250,100,100,330,210
29,1000,24,35,250,100,100,340,220
29,1050,29,32,250,100,100,370,220
29,1100,33,31,250,100,100,370,240
29,1150,35,32,250,100,100,400,280
29,1200,35,33,250,100,100,430,280
29,1250,37,33,250,100,100,460,280
29,1300,41,32,250,100,100,480,280
29,1350,40,33,250,100,100,490,290
29,1400,47,33,250,100,100,520,290
29,1450,42,37,250,100,100,520,310
29,1500,46,38,250,100,100,550,310
29,1550,47,42,250,100,100,570,310
29,1600,41,48,250,100,100,600,340
29,1650,40,54,250,100,100,630,370
29,1700,37,61,250,100,100,630,370
29,1750,38,64,250,100,100,640,370
29,1800,44,64,250,100,100,670,400
29,1850,48,66,250,100,100,690,400
29,1900,53,68,250,100,100,700,400
29,1950,45,72,250,100,100,700,430
29,2000,49,77,250,100,100,720,430
29,2050,50,79,250,100,100,750,440
29,2100,51,80,250,100,100,760,440
29,2150,52,84,250,100,100,780,450
29,2200,50,87,250,100,100,780,480
29,2250,46,90,250,100,100,790,500
29,2300,37,89,250,100,100,780,500
29,2350,33,91,250,100,100,810,500
29,2400,25,92,250,100,100,810,510
29,2450,23,89,250,100,100,840,510
29,2500,20,83,250,100,100,860,510
29,2550,23,76,250,100,100,890,510
29,2600,33,66,250,100,100,900,510
29,2650,38,61,250,100,100,930,510
29,2700,35,60,250,100,100,950,510
29,2750,35,56,250,100,100,960,510
29,2800,37,48,250,100,100,960,510
29,2850,42,42,250,100,100,970,510
29,2900,47,41,250,100,100,990,510
29,2950,39,45,250,100,100,1020,510
29,3000,41,48,250,100,100,1020,510
30,0,100,50,250,100,50
30,0,100,50,250,100,50
30,50,106,52,250,106,52,30,30
30,100,104,59,250,107,59,60,60
30,150,97,71,250,107,71,70,60
30,200,90,84,250,107,84,100,90
30,250,84,95,250,107,95,120,90
30,300,82,100,250,107,100,130,90
30,350,80,100,250,107,100,150,120
30,400,76,100,250,107,100,160,140
30,450,72,99,250,107,100,190,140
30,500,68,100,250,107,100,220,170
30,550,51,100,250,107,100,240,190
30,600,40,99,250,107,100,250,200
30,650,30,99,250,107,100,250,200
30,700,26,99,250,107,100,270,220
30,750,18,93,250,107,100,300,220
30,800,15,90,250,107,100,310,220
30,850,12,85,250,107,100,310,220
30,900,5,77,250,107,100,340,220
30,950,3,71,250,107,100,340,220
30,1000,2,60,250,107,100,350,230
30,1050,1,54,250,107,100,370,230
30,1100,1,47,250,107,100,370,230
30,1150,1,39,250,107,100,380,230
30,1200,1,34,250,107,100,390,230
30,1250,2,32,250,107,100,410,230
30,1300,2,25,250,107,100,410,230
30,1350,0,20,250,107,100,0,240
30,1400,0,16,250,107,100,0,240
30,1450,0,10,250,107,100,0,240
30,1500,0,9,250,107,100,0,240
30,1550,0,6,250,107,100,0,240
30,1600,0,5,250,107,100,0,240
30,1650,0,4,250,107,100,0,240
30,1700,0,2,250,107,100,0,240
30,1750,0,2,250,107,100,0,240
30,1800,0,1,250,107,100,0,240
30,1850,0,0,250,107,100,0,0
30,1900,0,0,250,107,100,0,0
30,1950,0,0,250,107,100,0,0
30,2000,0,0,250,107,100,0,0
30,2050,0,0,250,107,100,0,0
30,2100,0,0,250,107,100,0,0
30,2150,0,0,250,107,100,0,0
30,2200,0,0,250,107,100,0,0
30,2250,0,0,250,107,100,0,0
30,2300,0,0,250,107,100,0,0
30,2350,0,0,250,107,100,0,0
30,2400,0,0,250,107,100,0,0
30,2450,0,0,250,107,100,0,0
30,2500,0,0,250,107,100,0,0
30,2550,0,0,250,107,100,0,0
30,2600,0,0,250,107,100,0,0
30,2650,0,0,250,107,100,0,0
30,2700,0,0,250,107,100,0,0
30,2750,0,0,250,107,100,0,0
30,2800,0,0,250,107,100,0,0
30,2850,0,0,250,107,100,0,0
30,2900,0,0,250,107,100,0,0
30,2950,0,0,250,107,100,0,0
30,3000,0,0,250,107,100,0,0
31,0,100,50,250,100,50
31,0,100,50,250,100,50
31,50,84,52,250,100,52,30,30
31,100,90,60,250,100,60,60,50
31,150,81,71,250,100,71,70,60
31,200,77,80,250,100,80,100,80
31,250,75,87,250,100,87,100,90
31,300,64,100,250,100,100,120,90
31,350,44,100,250,100,100,130,110
31,400,39,98,250,100,100,150,110
31,450,30,96,250,100,100,160,130
31,500,21,94,250,100,100,160,130
31,550,12,91,250,100,100,160,130
31,600,11,90,250,100,100,190,130
31,650,13,82,250,100,100,220,130
31,700,16,79,250,100,100,240,130
31,750,14,74,250,100,100,250,130
31,800,17,68,250,100,100,270,130
31,850,20,60,250,100,100,270,140
31,900,18,55,250,100,100,300,160
31,950,20,50,250,100,100,310,170
31,1000,19,45,250,100,100,330,180
31,1050,25,38,250,100,100,370,180
31,1100,26,35,250,100,100,390,180
31,1150,24,35,250,100,100,400,180
31,1200,26,36,250,100,100,430,190
31,1250,25,34,250,100,100,420,190
31,1300,25,36,250,100,100,430,210
31,1350,28,38,250,100,100,460,210
31,1400,28,41,250,100,100,490,210
31,1450,31,42,250,100,100,520,220
31,1500,35,44,250,100,100,540,220
31,1550,38,48,250,100,100,540,230
31,1600,38,52,250,100,100,550,230
31,1650,33,55,250,100,100,580,230
31,1700,27,54,250,100,100,580,240
31,1750,23,58,250,100,100,590,260
31,1800,24,60,250,100,100,620,260
31,1850,32,59,250,100,100,640,260
31,1900,34,60,250,100,100,660,260
31,1950,30,60,250,100,100,660,260
31,2000,26,59,250,100,100,670,270
31,2050,26,57,250,100,100,700,280
31,2100,28,54,250,100,100,700,280
31,2150,30,54,250,100,100,700,280
31,2200,27,53,250,100,100,700,280
31,2250,24,50,250,100,100,700,280
31,2300,22,50,250,100,100,720,280
31,2350,24,50,250,100,100,730,290
31,2400,23,50,250,100,100,760,310
31,2450,24,48,250,100,100,790,310
31,2500,25,43,250,100,100,820,310
31,2550,30,43,250,100,100,820,310
31,2600,36,42,250,100,100,850,310
31,2650,37,41,250,100,100,870,310
31,2700,38,37,250,100,100,870,320
31,2750,41,34,250,100,100,900,330
31,2800,40,36,250,100,100,900,330
31,2850,43,35,250,100,100,930,340
31,2900,38,35,250,100,100,930,340
31,2950,44,37,250,100,100,960,340
31,3000,38,42,250,100,100,970,370
32,0,100,50,250,100,50
32,0,100,50,250,100,50
32,50,102,53,250,102,53,40,30
32,100,127,61,250,128,61,70,50
32,150,136,75,250,137,75,100,90
32,200,138,94,250,143,94,120,100
32,250,119,100,250,143,100,150,130
32,300,116,100,250,143,100,150,130
32,350,100,100,250,143,100,190,170
32,400,89,100,250,143,100,190,170
32,450,62,100,250,143,100,210,170
32,500,66,100,250,143,100,240,170
32,550,57,100,250,143,100,250,170
32,600,58,100,250,143,100,280,170
32,650,55,100,250,143,100,300,200
32,700,50,100,250,143,100,300,210
32,750,50,100,250,143,100,250,210
32,800,41,98,250,143,100,280,210
32,850,36,97,250,143,100,290,210
32,900,22,100,250,143,100,310,210
32,950,19,98,250,143,100,340,210
32,1000,17,96,250,143,100,360,210
32,1050,12,93,250,143,100,360,210
32,1100,3,93,250,143,100,370,220
32,1150,3,90,250,143,100,400,220
32,1200,3,85,250,143,100,420,220
32,1250,3,76,250,143,100,420,220
32,1300,2,68,250,143,100,430,220
32,1350,1,59,250,143,100,430,220
32,1400,1,52,250,143,100,430,220
32,1450,1,44,250,143,100,430,220
32,1500,1,37,250,143,100,430,220
32,1550,1,30,250,143,100,430,220
32,1600,1,18,250,143,100,430,210
32,1650,1,13,250,143,100,430,200
32,1700,1,8,250,143,100,430,200
32,1750,1,5,250,143,100,430,200
32,1800,1,4,250,143,100,430,200
32,1850,0,2,250,143,100,0,200
32,1900,0,1,250,143,100,0,140
32,1950,0,0,250,143,100,0,0
32,2000,0,0,250,143,100,0,0
32,2050,0,0,250,143,100,0,0
32,2100,0,0,250,143,100,0,0
32,2150,0,0,250,143,100,0,0
32,2200,0,0,250,143,100,0,0
32,2250,0,0,250,143,100,0,0
32,2300,0,0,250,143,100,0,0
32,2350,0,0,250,143,100,0,0
32,2400,0,0,250,143,100,0,0
32,2450,0,0,250,143,100,0,0
32,2500,0,0,250,143,100,0,0
32,2550,0,0,250,143,100,0,0
32,2600,0,0,250,143,100,0,0
32,2650,0,0,250,143,100,0,0
32,2700,0,0,250,143,100,0,0
32,2750,0,0,250,143,100,0,0
32,2800,0,0,250,143,100,0,0
32,2850,0,0,250,143,100,0,0
32,2900,0,0,250,143,100,0,0
32,2950,0,0,250,143,100,0,0
32,3000,0,0,250,143,100,0,0
33,0,100,50,250,100,50
33,0,100,50,250,100,50
33,50,101,54,250,102,54,40,30
33,100,121,64,250,121,64,70,50
33,150,142,72,250,143,72,100,60
33,200,147,95,250,148,95,130,90
33,250,142,100,250,149,100,130,90
33,300,139,100,250,149,100,160,110
33,350,121,100,250,149,100,180,140
33,400,103,100,250,149,100,190,150
33,450,91,100,250,149,100,190,150
33,500,77,100,250,149,100,220,170
33,550,77,100,250,149,100,250,180
33,600,60,100,250,149,100,270,200
33,650,53,99,250,149,100,280,220
33,700,34,100,250,149,100,310,230
33,750,23,100,250,149,100,280,230
33,800,20,100,250,149,100,300,230
33,850,14,100,250,149,100,310,230
33,900,10,94,250,149,100,330,230
33,950,7,91,250,149,100,300,230
33,1000,6,80,250,149,100,310,230
33,1050,6,76,250,149,100,310,230
33,1100,5,70,250,149,100,310,230
33,1150,8,66,250,149,100,340,230
33,1200,9,56,250,149,100,360,230
33,1250,9,47,250,149,100,390,230
33,1300,9,42,250,149,100,420,230
33,1350,11,28,250,149,100,430,200
33,1400,13,24,250,149,100,460,200
33,1450,11,24,250,149,100,490,200
33,1500,16,21,250,149,100,510,200
33,1550,20,17,250,149,100,520,200
33,1600,26,15,250,149,100,540,200
33,1650,28,16,250,149,100,570,210
33,1700,36,16,250,149,100,580,210
33,1750,48,16,250,149,100,600,210
33,1800,55,17,250,149,100,610,290
33,1850,69,17,250,149,100,610,300
33,1900,85,20,250,149,100,640,300
33,1950,104,25,250,149,100,690,300
33,2000,121,30,250,149,100,720,330
33,2050,132,36,250,149,100,750,330
33,2100,150,43,250,150,100,790,350
33,2150,146,54,250,150,100,790,360
33,2200,148,65,250,150,100,810,390
33,2250,149,79,250,150,100,820,400
33,2300,138,98,250,150,100,820,400
33,2350,150,100,250,150,100,850,410
33,2400,137,99,250,150,100,850,410
33,2450,131,100,250,150,100,900,420
33,2500,110,100,250,150,100,910,470
33,2550,90,100,250,150,100,910,500
33,2600,72,100,250,150,100,900,500
33,2650,63,100,250,150,100,910,500
33,2700,39,100,250,150,100,910,500
33,2750,34,100,250,150,100,940,510
33,2800,25,99,250,150,100,970,530
33,2850,21,96,250,150,100,910,530
33,2900,20,93,250,150,100,950,530
33,2950,18,92,250,150,100,950,530
33,3000,16,85,250,150,100,980,530
34,0,100,50,250,100,50
34,0,100,50,250,100,50
34,50,110,51,250,110,51,40,40
34,100,128,60,250,129,60,70,50
34,150,143,78,250,143,78,100,70
34,200,142,95,250,149,95,130,100
34,250,135,99,250,149,100,130,130
34,300,112,100,250,149,100,160,150
34,350,97,100,250,149,100,190,160
34,400,87,100,250,149,100,210,160
34,450,71,100,250,149,100,220,160
34,500,44,100,250,149,100,250,170
34,550,29,98,250,149,100,250,190
34,600,21,97,250,149,100,250,230
34,650,11,97,250,149,100,240,240
34,700,7,94,250,149,100,240,240
34,750,5,93,250,149,100,240,240
34,800,3,89,250,149,100,240,240
34,850,1,84,250,149,100,210,240
34,900,1,74,250,149,100,210,240
34,950,1,66,250,149,100,210,240
34,1000,1,53,250,149,100,210,240
34,1050,0,41,250,149,100,0,200
34,1100,0,33,250,149,100,0,200
34,1150,0,23,250,149,100,0,170
34,1200,0,16,250,149,100,0,170
34,1250,0,14,250,149,100,0,170
34,1300,0,7,250,149,100,0,170
34,1350,0,4,250,149,100,0,170
34,1400,0,2,250,149,100,0,170
34,1450,0,1,250,149,100,0,170
34,1500,0,1,250,149,100,0,170
34,1550,0,1,250,149,100,0,170
34,1600,0,0,250,149,100,0,0
34,1650,0,0,250,149,100,0,0
34,1700,0,0,250,149,100,0,0
34,1750,0,0,250,149,100,0,0
34,1800,0,0,250,149,100,0,0
34,1850,0,0,250,149,100,0,0
34,1900,0,0,250,149,100,0,0
34,1950,0,0,250,149,100,0,0
34,2000,0,0,250,149,100,0,0
34,2050,0,0,250,149,100,0,0
34,2100,0,0,250,149,100,0,0
34,2150,0,0,250,149,100,0,0
34,2200,0,0,250,149,100,0,0
34,2250,0,0,250,149,100,0,0
34,2300,0,0,250,149,100,0,0
34,2350,0,0,250,149,100,0,0
34,2400,0,0,250,149,100,0,0
34,2450,0,0,250,149,100,0,0
34,2500,0,0,250,149,100,0,0
34,2550,0,0,250,149,100,0,0
34,2600,0,0,250,149,100,0,0
34,2650,0,0,250,149,100,0,0
34,2700,0,0,250,149,100,0,0
34,2750,0,0,250,149,100,0,0
34,2800,0,0,250,149,100,0,0
34,2850,0,0,250,149,100,0,0
34,2900,0,0,250,149,100,0,0
34,2950,0,0,250,149,100,0,0
34,3000,0,0,250,149,100,0,0
35,0,100,50,250,100,50
35,0,100,50,250,100,50
35,50,101,53,250,104,53,40,30
35,100,129,59,250,129,59,70,50
35,150,124,76,250,134,76,100,60
35,200,119,94,250,134,94,120,90
35,250,109,100,250,134,100,150,110
35,300,101,100,250,134,100,190,120
35,350,102,100,250,134,100,210,140
35,400,95,100,250,134,100,240,160
35,450,79,100,250,134,100,250,160
35,500,73,100,250,134,100,280,160
35,550,57,100,250,134,100,310,170
35,600,49,100,250,134,100,310,180
35,650,47,99,250,134,100,330,180
35,700,33,100,250,134,100,330,180
35,750,28,100,250,134,100,340,180
35,800,16,99,250,134,100,370,180
35,850,9,95,250,134,100,390,190
35,900,6,95,250,134,100,420,190
35,950,2,91,250,134,100,450,210
35,1000,2,83,250,134,100,480,210
35,1050,1,79,250,134,100,480,210
35,1100,0,72,250,134,100,0,210
35,1150,0,64,250,134,100,0,210
35,1200,0,56,250,134,100,0,210
35,1250,0,43,250,134,100,0,210
35,1300,0,32,250,134,100,0,210
35,1350,0,21,250,134,100,0,170
35,1400,0,16,250,134,100,0,160
35,1450,0,11,250,134,100,0,160
35,1500,0,6,250,134,100,0,160
35,1550,0,3,250,134,100,0,160
35,1600,0,2,250,134,100,0,140
35,1650,0,1,250,134,100,0,140
35,1700,0,0,250,134,100,0,0
35,1750,0,0,250,134,100,0,0
35,1800,0,0,250,134,100,0,0
35,1850,0,0,250,134,100,0,0
35,1900,0,0,250,134,100,0,0
35,1950,0,0,250,134,100,0,0
35,2000,0,0,250,134,100,0,0
35,2050,0,0,250,134,100,0,0
35,2100,0,0,250,134,100,0,0
35,2150,0,0,250,134,100,0,0
35,2200,0,0,250,134,100,0,0
35,2250,0,0,250,134,100,0,0
35,2300,0,0,250,134,100,0,0
35,2350,0,0,250,134,100,0,0
35,2400,0,0,250,134,100,0,0
35,2450,0,0,250,134,100,0,0
35,2500,0,0,250,134,100,0,0
35,2550,0,0,250,134,100,0,0
35,2600,0,0,250,134,100,0,0
35,2650,0,0,250,134,100,0,0
35,2700,0,0,250,134,100,0,0
35,2750,0,0,250,134,100,0,0
35,2800,0,0,250,134,100,0,0
35,2850,0,0,250,134,100,0,0
35,2900,0,0,250,134,100,0,0
35,2950,0,0,250,134,100,0,0
35,3000,0,0,250,134,100,0,0
36,0,100,50,250,100,50
36,0,100,50,250,100,50
36,50,92,52,250,100,52,40,40
36,100,119,56,250,119,56,60,50
36,150,130,69,250,133,69,70,70
36,200,130,86,250,133,86,100,100
36,250,137,100,250,137,100,120,110
36,300,127,100,250,141,100,160,120
